Dataset,Mode,Anomaly_ID,Trace_ID,Fitness_Pre,Fitness_Post,Delta,Outcome
sepsis,ISOLATED,Sub16,OKA,0.6316,0.6842,0.0526,IMPROVED
sepsis,ISOLATED,Sub16,PKA,0.7273,0.7727,0.0455,IMPROVED
sepsis,ISOLATED,Sub16,TKA,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub16,UKA,0.6250,0.6667,0.0417,IMPROVED
sepsis,ISOLATED,Sub16,VKA,0.7143,0.7619,0.0476,IMPROVED
sepsis,ISOLATED,Sub16,WKA,0.7200,0.7200,0.0000,UNCHANGED
sepsis,ISOLATED,Sub16,XKA,0.7000,0.8000,0.1000,IMPROVED
sepsis,ISOLATED,Sub16,BLA,0.7407,0.7778,0.0370,IMPROVED
sepsis,ISOLATED,Sub16,UC,0.6410,0.6410,0.0000,UNCHANGED
sepsis,ISOLATED,Sub16,ELA,0.5926,0.6296,0.0370,IMPROVED
sepsis,ISOLATED,Sub16,ILA,0.6842,0.7368,0.0526,IMPROVED
sepsis,ISOLATED,Sub16,JLA,0.6250,0.6562,0.0312,IMPROVED
sepsis,ISOLATED,Sub16,KLA,0.5714,0.6190,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,RLA,0.6897,0.7241,0.0345,IMPROVED
sepsis,ISOLATED,Sub9,SLA,0.7097,0.7097,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,WLA,0.8095,0.7619,-0.0476,WORSENED
sepsis,ISOLATED,Sub9,YLA,0.6324,0.6176,-0.0147,WORSENED
sepsis,ISOLATED,Sub9,AMA,0.7500,0.7500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,JMA,0.7083,0.6667,-0.0417,WORSENED
sepsis,ISOLATED,Sub9,KMA,0.5926,0.6296,0.0370,IMPROVED
sepsis,ISOLATED,Sub9,NMA,0.6786,0.6786,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,QMA,0.6400,0.6400,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,SMA,0.7391,0.7391,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,YMA,0.8235,0.8235,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,ZMA,0.6712,0.6712,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,ANA,0.7500,0.6875,-0.0625,WORSENED
sepsis,ISOLATED,Sub9,BD,0.6316,0.6842,0.0526,IMPROVED
sepsis,ISOLATED,Sub9,K,0.7826,0.8261,0.0435,IMPROVED
sepsis,ISOLATED,Sub9,GD,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,JD,0.6190,0.6190,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,LD,0.6667,0.7143,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,MD,0.7273,0.7727,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,SD,0.6667,0.7143,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,UD,0.6842,0.6842,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,AE,0.6800,0.6800,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,GE,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,HE,0.5833,0.6250,0.0417,IMPROVED
sepsis,ISOLATED,Sub9,JE,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,KE,0.6957,0.7391,0.0435,IMPROVED
sepsis,ISOLATED,Sub9,LE,0.6842,0.6842,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,YE,0.6000,0.6000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,BF,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,EF,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,GF,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,HF,0.6000,0.6000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,PF,0.6818,0.7273,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,QF,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,TF,0.7826,0.7391,-0.0435,WORSENED
sepsis,ISOLATED,Sub9,UF,0.6389,0.6389,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,VF,0.6000,0.6000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,CG,0.7273,0.7727,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,GG,0.7200,0.7200,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,S,0.7692,0.7692,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,HG,0.7273,0.7727,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,KG,0.6087,0.6087,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,PG,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,RG,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,TG,0.6667,0.7222,0.0556,IMPROVED
sepsis,ISOLATED,Sub9,WG,0.6667,0.7143,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,YG,0.6389,0.6389,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,AH,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,BH,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,IH,0.7083,0.6667,-0.0417,WORSENED
sepsis,ISOLATED,Sub9,V,0.6786,0.6429,-0.0357,WORSENED
sepsis,ISOLATED,Sub9,LH,0.7500,0.7083,-0.0417,WORSENED
sepsis,ISOLATED,Sub9,NH,0.7000,0.7500,0.0500,IMPROVED
sepsis,ISOLATED,Sub9,OH,0.6957,0.7391,0.0435,IMPROVED
sepsis,ISOLATED,Sub9,XH,0.7931,0.6897,-0.1034,WORSENED
sepsis,ISOLATED,Sub9,CI,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,DI,0.6316,0.6842,0.0526,IMPROVED
sepsis,ISOLATED,Sub9,KI,0.6957,0.6522,-0.0435,WORSENED
sepsis,ISOLATED,Sub9,LI,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,RI,0.7391,0.7826,0.0435,IMPROVED
sepsis,ISOLATED,Sub9,VI,0.6400,0.6400,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,ZI,0.5600,0.5600,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,AJ,0.6562,0.6562,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,CJ,0.6562,0.6562,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,DJ,0.6667,0.6333,-0.0333,WORSENED
sepsis,ISOLATED,Sub9,JJ,0.6316,0.6316,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,LJ,0.6579,0.6842,0.0263,IMPROVED
sepsis,ISOLATED,Sub9,NJ,0.6667,0.7143,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,OJ,0.6667,0.7000,0.0333,IMPROVED
sepsis,ISOLATED,Sub9,QJ,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,TJ,0.7273,0.7273,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,YJ,0.7368,0.6842,-0.0526,WORSENED
sepsis,ISOLATED,Sub9,ZJ,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,GK,0.5474,0.5474,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,MK,0.7059,0.7059,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,NK,0.5600,0.6000,0.0400,IMPROVED
sepsis,ISOLATED,Sub9,C,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,OK,0.6923,0.7308,0.0385,IMPROVED
sepsis,ISOLATED,Sub9,QK,0.6087,0.6087,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,SK,0.7692,0.7692,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,UK,0.7600,0.7600,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,VK,0.6296,0.6667,0.0370,IMPROVED
sepsis,ISOLATED,Sub9,EA,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,AL,0.6538,0.6923,0.0385,IMPROVED
sepsis,ISOLATED,Sub9,HL,0.7273,0.7727,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,OL,0.8421,0.7895,-0.0526,WORSENED
sepsis,ISOLATED,Sub9,TL,0.6667,0.7083,0.0417,IMPROVED
sepsis,ISOLATED,Sub9,VL,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,YL,0.6400,0.6800,0.0400,IMPROVED
sepsis,ISOLATED,Sub9,ZL,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,HA,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,CM,0.6364,0.5909,-0.0455,WORSENED
sepsis,ISOLATED,Sub9,EM,0.6389,0.6111,-0.0278,WORSENED
sepsis,ISOLATED,Sub9,GM,0.6500,0.6500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,IM,0.7273,0.7045,-0.0227,WORSENED
sepsis,ISOLATED,Sub9,JM,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,KM,0.5480,0.5537,0.0056,IMPROVED
sepsis,ISOLATED,Sub9,LM,0.6429,0.6190,-0.0238,WORSENED
sepsis,ISOLATED,Sub9,QM,0.6316,0.6842,0.0526,IMPROVED
sepsis,ISOLATED,Sub9,SM,0.7021,0.7021,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,WM,0.7826,0.7391,-0.0435,WORSENED
sepsis,ISOLATED,Sub9,YM,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,BN,0.6061,0.6364,0.0303,IMPROVED
sepsis,ISOLATED,Sub9,KA,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,GN,0.6250,0.6250,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,IN,0.6667,0.7222,0.0556,IMPROVED
sepsis,ISOLATED,Sub9,KN,0.6190,0.6667,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,NN,0.7500,0.7000,-0.0500,WORSENED
sepsis,ISOLATED,Sub9,ON,0.6818,0.6818,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,QN,0.6957,0.6522,-0.0435,WORSENED
sepsis,ISOLATED,Sub9,WN,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,MA,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,DO,0.7391,0.7391,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,EO,0.7273,0.7273,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,D,0.7000,0.7500,0.0500,IMPROVED
sepsis,ISOLATED,Sub9,NA,0.5806,0.5806,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,NO,0.6000,0.6500,0.0500,IMPROVED
sepsis,ISOLATED,Sub9,OO,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,PO,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,QO,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,SO,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,WO,0.7200,0.7200,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,CP,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,IP,0.7391,0.7826,0.0435,IMPROVED
sepsis,ISOLATED,Sub9,NP,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,QP,0.6667,0.6250,-0.0417,WORSENED
sepsis,ISOLATED,Sub9,RP,0.7619,0.7619,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,TP,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,WP,0.6087,0.6087,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,YP,0.6486,0.6486,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,ZP,0.6842,0.6842,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,HQ,0.6000,0.6000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,IQ,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,TQ,0.7273,0.7273,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,WQ,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,XQ,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,ZQ,0.6429,0.6429,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,CR,0.6667,0.7083,0.0417,IMPROVED
sepsis,ISOLATED,Sub9,DR,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,PR,0.7619,0.7619,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,UR,0.6364,0.5909,-0.0455,WORSENED
sepsis,ISOLATED,Sub9,WR,0.5600,0.5600,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,ZR,0.6000,0.6000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,DS,0.6364,0.6818,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,JS,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,LS,0.7273,0.7727,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,SS,0.7000,0.7500,0.0500,IMPROVED
sepsis,ISOLATED,Sub9,US,0.6818,0.6818,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,XS,0.7143,0.7143,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,YS,0.8000,0.7667,-0.0333,WORSENED
sepsis,ISOLATED,Sub9,BT,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,GT,0.8276,0.7931,-0.0345,WORSENED
sepsis,ISOLATED,Sub9,HT,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,JT,0.6667,0.7143,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,KT,0.6000,0.6000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,LT,0.5556,0.5556,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,NT,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,OT,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,QT,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,ST,0.7083,0.7083,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,UT,0.5789,0.5789,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,VT,0.6522,0.6522,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,WT,0.7600,0.8000,0.0400,IMPROVED
sepsis,ISOLATED,Sub9,XT,0.8000,0.8400,0.0400,IMPROVED
sepsis,ISOLATED,Sub9,ZT,0.7000,0.6500,-0.0500,WORSENED
sepsis,ISOLATED,Sub9,AU,0.6842,0.6842,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,FU,0.7368,0.6842,-0.0526,WORSENED
sepsis,ISOLATED,Sub9,IU,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,LU,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,MU,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,DB,0.6316,0.6842,0.0526,IMPROVED
sepsis,ISOLATED,Sub9,PU,0.6222,0.6222,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,QU,0.6923,0.7308,0.0385,IMPROVED
sepsis,ISOLATED,Sub9,RU,0.6098,0.6098,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,VU,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,CV,0.6316,0.6316,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,GV,0.7143,0.7143,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,LV,0.7692,0.7692,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,PV,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,GB,0.6500,0.6500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,YV,0.7857,0.7857,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,ZV,0.6316,0.6316,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,BW,0.6429,0.6429,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,HB,0.6818,0.6364,-0.0455,WORSENED
sepsis,ISOLATED,Sub9,CW,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,DW,0.6500,0.6500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,EW,0.7333,0.7333,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,JW,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,QW,0.6667,0.7143,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,RW,0.6818,0.7273,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,SW,0.6154,0.6154,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,UW,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,VW,0.6667,0.7143,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,CX,0.7143,0.6667,-0.0476,WORSENED
sepsis,ISOLATED,Sub9,EX,0.6129,0.6129,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,GX,0.6364,0.6818,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,KX,0.6216,0.5946,-0.0270,WORSENED
sepsis,ISOLATED,Sub9,MX,0.6316,0.6316,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,SX,0.6296,0.6296,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,AY,0.6897,0.7241,0.0345,IMPROVED
sepsis,ISOLATED,Sub9,GY,0.6000,0.6500,0.0500,IMPROVED
sepsis,ISOLATED,Sub9,IY,0.7200,0.7600,0.0400,IMPROVED
sepsis,ISOLATED,Sub9,QY,0.6842,0.6842,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,RY,0.5667,0.5333,-0.0333,WORSENED
sepsis,ISOLATED,Sub9,AZ,0.6818,0.6818,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,BZ,0.7097,0.7419,0.0323,IMPROVED
sepsis,ISOLATED,Sub9,CZ,0.6170,0.6170,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,DZ,0.6923,0.6923,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,PB,0.7826,0.8261,0.0435,IMPROVED
sepsis,ISOLATED,Sub9,FZ,0.7200,0.7600,0.0400,IMPROVED
sepsis,ISOLATED,Sub9,HZ,0.6552,0.6552,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,KZ,0.5833,0.5833,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,LZ,0.7143,0.6429,-0.0714,WORSENED
sepsis,ISOLATED,Sub9,PZ,0.7273,0.7727,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,RZ,0.6190,0.6190,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,UZ,0.6842,0.6842,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,XZ,0.6087,0.6087,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,G,0.6316,0.6316,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,YZ,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,DAA,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,EAA,0.7727,0.7273,-0.0455,WORSENED
sepsis,ISOLATED,Sub9,FAA,0.7500,0.7500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,GAA,0.6957,0.7391,0.0435,IMPROVED
sepsis,ISOLATED,Sub9,HAA,0.6429,0.6429,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,RAA,0.6250,0.6667,0.0417,IMPROVED
sepsis,ISOLATED,Sub9,TAA,0.7200,0.7200,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,XAA,0.5500,0.5500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,YAA,0.6316,0.6316,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,ABA,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,BBA,0.5714,0.6190,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,DBA,0.6190,0.6190,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,FBA,0.8235,0.8235,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,KBA,0.6364,0.6818,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,LBA,0.6923,0.7308,0.0385,IMPROVED
sepsis,ISOLATED,Sub9,RBA,0.7000,0.7500,0.0500,IMPROVED
sepsis,ISOLATED,Sub9,SBA,0.6190,0.6667,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,YBA,0.6667,0.7143,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,DCA,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,ECA,0.5769,0.5385,-0.0385,WORSENED
sepsis,ISOLATED,Sub9,FCA,0.7273,0.7727,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,KCA,0.6667,0.7222,0.0556,IMPROVED
sepsis,ISOLATED,Sub9,PCA,0.7059,0.7059,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,QCA,0.6818,0.7273,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,RCA,0.7273,0.7727,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,TCA,0.7857,0.8214,0.0357,IMPROVED
sepsis,ISOLATED,Sub9,YCA,0.6667,0.7222,0.0556,IMPROVED
sepsis,ISOLATED,Sub9,FDA,0.7200,0.7600,0.0400,IMPROVED
sepsis,ISOLATED,Sub9,ODA,0.6667,0.7000,0.0333,IMPROVED
sepsis,ISOLATED,Sub9,SDA,0.6667,0.7143,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,UDA,0.6216,0.6486,0.0270,IMPROVED
sepsis,ISOLATED,Sub9,VDA,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,WDA,0.6579,0.6316,-0.0263,WORSENED
sepsis,ISOLATED,Sub9,YDA,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,DEA,0.6190,0.6667,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,EEA,0.7000,0.7500,0.0500,IMPROVED
sepsis,ISOLATED,Sub9,HEA,0.6923,0.7308,0.0385,IMPROVED
sepsis,ISOLATED,Sub9,MEA,0.7500,0.7143,-0.0357,WORSENED
sepsis,ISOLATED,Sub9,NEA,0.6724,0.6552,-0.0172,WORSENED
sepsis,ISOLATED,Sub9,OEA,0.6667,0.7037,0.0370,IMPROVED
sepsis,ISOLATED,Sub9,TEA,0.6500,0.6500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,BFA,0.5357,0.5714,0.0357,IMPROVED
sepsis,ISOLATED,Sub9,DFA,0.7059,0.7059,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,MFA,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,PFA,0.5556,0.5185,-0.0370,WORSENED
sepsis,ISOLATED,Sub9,VFA,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,WFA,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,YFA,0.6316,0.6316,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,ZFA,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,AGA,0.6818,0.6818,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,BGA,0.6316,0.6316,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,DGA,0.6800,0.6800,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,HGA,0.6087,0.6087,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,MGA,0.6842,0.6316,-0.0526,WORSENED
sepsis,ISOLATED,Sub9,NGA,0.6354,0.6354,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,PGA,0.6333,0.6333,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,RGA,0.6667,0.7143,0.0476,IMPROVED
sepsis,ISOLATED,Sub9,TGA,0.6818,0.6818,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,UGA,0.6818,0.7273,0.0455,IMPROVED
sepsis,ISOLATED,Sub9,WGA,0.6279,0.6047,-0.0233,WORSENED
sepsis,ISOLATED,Sub9,YGA,0.7143,0.7143,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,AHA,0.6316,0.6316,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,CHA,0.7000,0.7500,0.0500,IMPROVED
sepsis,ISOLATED,Sub9,FHA,0.7000,0.7500,0.0500,IMPROVED
sepsis,ISOLATED,Sub9,HHA,0.7391,0.7391,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,OHA,0.6000,0.6500,0.0500,IMPROVED
sepsis,ISOLATED,Sub9,I,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,WHA,0.6316,0.6316,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,YHA,0.6087,0.6522,0.0435,IMPROVED
sepsis,ISOLATED,Sub9,ZHA,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,MC,0.7619,0.6667,-0.0952,WORSENED
sepsis,ISOLATED,Sub9,HIA,0.7391,0.7826,0.0435,IMPROVED
sepsis,ISOLATED,Sub9,IIA,0.6000,0.6000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,KIA,0.6000,0.6000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,LIA,0.7632,0.7632,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,NIA,0.7000,0.7500,0.0500,IMPROVED
sepsis,ISOLATED,Sub9,OIA,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,PIA,0.5577,0.5577,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,TIA,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,OC,0.6207,0.6207,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,VIA,0.6512,0.6512,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,YIA,0.7288,0.7119,-0.0169,WORSENED
sepsis,ISOLATED,Sub9,FJA,0.6087,0.6087,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,GJA,0.6923,0.6923,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,IJA,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,SJA,0.7368,0.7368,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,BKA,0.7308,0.7308,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,DKA,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,FKA,0.7222,0.7222,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,JKA,0.6500,0.6500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,LKA,0.7097,0.7097,0.0000,UNCHANGED
sepsis,ISOLATED,Sub9,MKA,0.5763,0.5763,0.0000,UNCHANGED
